"","ID","Side","Body.Part","Photo","Time","Page","Meta","Shape","Temp","report.file","path","date.retrieved","temperature.in.c","Left.Side","Right.Side","Inner.Ear","Outer.Ear","Eye","Flank"
"1620","Unknown - Please Specify","Unknown - Please Specify","Unknown - Please Specify","FLIR3845.jpg",2023-07-29 08:12:27,11,"","El1","34,0 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,34,0,0,0,0,0,0
"1621","Unknown - Please Specify","Unknown - Please Specify","Unknown - Please Specify","FLIR3845.jpg",2023-07-29 08:12:27,11,"","El2","32,9 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.9,0,0,0,0,0,0
"1622","Unknown - Please Specify","Unknown - Please Specify","Unknown - Please Specify","FLIR3866.jpg",2023-07-29 08:20:59,12,"","El1","36,3 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,36.3,0,0,0,0,0,0
"1623","Unknown - Please Specify","Unknown - Please Specify","Unknown - Please Specify","FLIR3830.jpg",2023-07-29 08:02:20,13,"","El1","33,2 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33.2,0,0,0,0,0,0
"1624","Unknown - Please Specify","Unknown - Please Specify","Unknown - Please Specify","FLIR3830.jpg",2023-07-29 08:02:20,13,"","El2","34,0 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,34,0,0,0,0,0,0
"1625","W18","Unknown - Please Specify","Eye","FLIR3914.jpg",2023-07-29 08:44:29,14,"W18 eyes","El1","34,2 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,34.2,0,0,0,0,1,0
"1626","W18","Unknown - Please Specify","Eye","FLIR3914.jpg",2023-07-29 08:44:29,14,"W18 eyes","El2","34,5 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,34.5,0,0,0,0,1,0
"1627","P21","Unknown - Please Specify","Eye","FLIR3907.jpg",2023-07-29 08:39:32,15,"P21 eyes","El1","33,4 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33.4,0,0,0,0,1,0
"1628","P21","Unknown - Please Specify","Eye","FLIR3907.jpg",2023-07-29 08:39:32,15,"P21 eyes","El2","32,7 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.7,0,0,0,0,1,0
"1629","P25","Unknown - Please Specify","Eye","FLIR3862.jpg",2023-07-29 08:19:53,16,"P25 eyes","El1","33,0 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33,0,0,0,0,1,0
"1630","P25","Unknown - Please Specify","Eye","FLIR3862.jpg",2023-07-29 08:19:53,16,"P25 eyes","El2","32,6 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.6,0,0,0,0,1,0
"1631","P04","Unknown - Please Specify","Eye","FLIR3810.jpg",2023-07-29 07:54:53,17,"P04 eyes","El1","33,1 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33.1,0,0,0,0,1,0
"1632","P04","Unknown - Please Specify","Eye","FLIR3810.jpg",2023-07-29 07:54:53,17,"P04 eyes","El2","33,9 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33.9,0,0,0,0,1,0
"1633","P13","Unknown - Please Specify","Eye","FLIR3812.jpg",2023-07-29 07:55:45,18,"P13 eyes 2","El1","31,7 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.7,0,0,0,0,1,0
"1634","P13","Unknown - Please Specify","Eye","FLIR3812.jpg",2023-07-29 07:55:45,18,"P13 eyes 2","El2","30,5 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.5,0,0,0,0,1,0
"1635","P13","Right","Unknown - Please Specify","FLIR3813.jpg",2023-07-29 07:55:52,19,"P13 eyes and right flank","Bx1","29,7 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.7,0,1,0,0,1,1
"1636","P13","Right","Unknown - Please Specify","FLIR3813.jpg",2023-07-29 07:55:52,19,"P13 eyes and right flank","El1","31,3 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.3,0,1,0,0,1,1
"1637","P13","Right","Unknown - Please Specify","FLIR3813.jpg",2023-07-29 07:55:52,19,"P13 eyes and right flank","El2","31,2 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Flir daily report 29 July 2023.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.2,0,1,0,0,1,1
"1638","G01","Left","Unknown - Please Specify","FLIR3787.jpg",2023-07-29 07:45:58,1,"G01 eyes and left flank","Bx1","29,8 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.8,1,0,0,0,1,1
"1639","G01","Left","Unknown - Please Specify","FLIR3787.jpg",2023-07-29 07:45:58,1,"G01 eyes and left flank","El1","31,9 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.9,1,0,0,0,1,1
"1640","G01","Left","Unknown - Please Specify","FLIR3787.jpg",2023-07-29 07:45:58,1,"G01 eyes and left flank","El2","32,1 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.1,1,0,0,0,1,1
"1641","Unknown - Please Specify","Unknown - Please Specify","Unknown - Please Specify","FLIR3898.jpg",2023-07-29 08:32:56,2,"Go1 eyes and inner ears","El1","35,2 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,35.2,0,0,1,0,1,0
"1642","Unknown - Please Specify","Unknown - Please Specify","Unknown - Please Specify","FLIR3898.jpg",2023-07-29 08:32:56,2,"Go1 eyes and inner ears","El2","34,9 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,34.9,0,0,1,0,1,0
"1643","Unknown - Please Specify","Unknown - Please Specify","Unknown - Please Specify","FLIR3898.jpg",2023-07-29 08:32:56,2,"Go1 eyes and inner ears","El3","34,3 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,34.3,0,0,1,0,1,0
"1644","Unknown - Please Specify","Unknown - Please Specify","Unknown - Please Specify","FLIR3898.jpg",2023-07-29 08:32:56,2,"Go1 eyes and inner ears","El4","34,6 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,34.6,0,0,1,0,1,0
"1645","G01","Unknown - Please Specify","Outer Ear","FLIR3802.jpg",2023-07-29 07:49:42,3,"G01 outer ears","El1","31,9 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.9,0,0,0,1,0,0
"1646","G01","Unknown - Please Specify","Outer Ear","FLIR3802.jpg",2023-07-29 07:49:42,3,"G01 outer ears","El2","30,4 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.4,0,0,0,1,0,0
"1647","G01","Left","Flank","FLIR3788.jpg",2023-07-29 07:46:01,4,"G01 left flank","Bx1","30,7 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.7,1,0,0,0,0,1
"1648","G01","Right","Flank","FLIR3800.jpg",2023-07-29 07:49:17,5,"G01 right flank","Bx1","32,8 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.8,0,1,0,0,0,1
"1649","G02","Unknown - Please Specify","Eye","FLIR3785.jpg",2023-07-29 07:44:38,6,"G02 eyes","El1","31,4 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.4,0,0,0,0,1,0
"1650","G02","Unknown - Please Specify","Eye","FLIR3785.jpg",2023-07-29 07:44:38,6,"G02 eyes","El2","31,9 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.9,0,0,0,0,1,0
"1651","G02","Unknown - Please Specify","Unknown - Please Specify","FLIR3894.jpg",2023-07-29 08:31:06,7,"G02 eyes and inner ears","El1","34,8 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,34.8,0,0,1,0,1,0
"1652","G02","Unknown - Please Specify","Unknown - Please Specify","FLIR3894.jpg",2023-07-29 08:31:06,7,"G02 eyes and inner ears","El2","35,2 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,35.2,0,0,1,0,1,0
"1653","G02","Unknown - Please Specify","Unknown - Please Specify","FLIR3894.jpg",2023-07-29 08:31:06,7,"G02 eyes and inner ears","El3","35,5 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,35.5,0,0,1,0,1,0
"1654","G02","Unknown - Please Specify","Unknown - Please Specify","FLIR3894.jpg",2023-07-29 08:31:06,7,"G02 eyes and inner ears","El4","35,9 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,35.9,0,0,1,0,1,0
"1655","G02","Unknown - Please Specify","Outer Ear","FLIR3804.jpg",2023-07-29 07:50:07,8,"G02 outer ear","El1","31,4 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.4,0,0,0,1,0,0
"1656","G02","Unknown - Please Specify","Outer Ear","FLIR3804.jpg",2023-07-29 07:50:07,8,"G02 outer ear","El2","30,9 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.9,0,0,0,1,0,0
"1657","Unknown - Please Specify","Unknown - Please Specify","Unknown - Please Specify","FLIR3783.jpg",2023-07-29 07:44:02,9,"","Bx1","28,3 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,28.3,0,0,0,0,0,0
"1658","Unknown - Please Specify","Unknown - Please Specify","Unknown - Please Specify","FLIR3913.jpg",2023-07-29 08:42:36,10,"","Bx1","38,1 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,38.1,0,0,0,0,0,0
"1659","G10","Unknown - Please Specify","Eye","FLIR3769.jpg",2023-07-29 07:40:42,11,"G10 eyes","El1","30,6 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.6,0,0,0,0,1,0
"1660","G10","Unknown - Please Specify","Eye","FLIR3769.jpg",2023-07-29 07:40:42,11,"G10 eyes","El2","30,8 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.8,0,0,0,0,1,0
"1661","G10","Unknown - Please Specify","Outer Ear","FLIR3775.jpg",2023-07-29 07:41:28,12,"G10 outer ears","El1","28,7 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,28.7,0,0,0,1,0,0
"1662","G10","Unknown - Please Specify","Outer Ear","FLIR3775.jpg",2023-07-29 07:41:28,12,"G10 outer ears","El2","27,5 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,27.5,0,0,0,1,0,0
"1663","G10","Left","Flank","FLIR3768.jpg",2023-07-29 07:40:27,13,"G10 left flank","Bx1","30,7 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.7,1,0,0,0,0,1
"1664","G10","Right","Flank","FLIR3770.jpg",2023-07-29 07:40:57,14,"G10 right flank","Bx1","30,3 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.3,0,1,0,0,0,1
"1665","G15","Unknown - Please Specify","Eye","FLIR3797.jpg",2023-07-29 07:48:20,15,"G15 eyes","El1","31,9 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.9,0,0,0,0,1,0
"1666","G15","Unknown - Please Specify","Eye","FLIR3797.jpg",2023-07-29 07:48:20,15,"G15 eyes","El2","30,4 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.4,0,0,0,0,1,0
"1667","G15","Unknown - Please Specify","Outer Ear","FLIR3798.jpg",2023-07-29 07:48:26,16,"G15 outer ears","El1","31,4 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.4,0,0,0,1,0,0
"1668","G15","Unknown - Please Specify","Outer Ear","FLIR3798.jpg",2023-07-29 07:48:26,16,"G15 outer ears","El2","32,5 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.5,0,0,0,1,0,0
"1669","G15","Left","Flank","FLIR3909.jpg",2023-07-29 08:41:13,17,"G15 left flank","Bx1","33,5 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33.5,1,0,0,0,0,1
"1670","G15","Right","Flank","FLIR3795.jpg",2023-07-29 07:47:56,18,"G15 right flank","Bx1","31,7 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.7,0,1,0,0,0,1
"1671","G18","Unknown - Please Specify","Eye","FLIR3778.jpg",2023-07-29 07:42:41,19,"G18 eyes","El1","32,4 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.4,0,0,0,0,1,0
"1672","G18","Unknown - Please Specify","Eye","FLIR3778.jpg",2023-07-29 07:42:41,19,"G18 eyes","El2","32,8 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.8,0,0,0,0,1,0
"1673","G18","Unknown - Please Specify","Outer Ear","FLIR3780.jpg",2023-07-29 07:42:49,20,"G18 outer ears","El1","26,6 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,26.6,0,0,0,1,0,0
"1674","G18","Unknown - Please Specify","Outer Ear","FLIR3780.jpg",2023-07-29 07:42:49,20,"G18 outer ears","El2","28,4 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,28.4,0,0,0,1,0,0
"1675","G18","Left","Flank","FLIR3805.jpg",2023-07-29 07:50:55,21,"G18 left flank","Bx1","30,2 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.2,1,0,0,0,0,1
"1676","G18","Right","Flank","FLIR3781.jpg",2023-07-29 07:43:18,22,"G18 right flank","Bx1","30,6 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.6,0,1,0,0,0,1
"1677","P03","Unknown - Please Specify","Eye","FLIR3792.jpg",2023-07-29 07:46:53,23,"P03 eyes","El1","32,0 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32,0,0,0,0,1,0
"1678","P03","Unknown - Please Specify","Eye","FLIR3792.jpg",2023-07-29 07:46:53,23,"P03 eyes","El2","33,8 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33.8,0,0,0,0,1,0
"1679","P03","Unknown - Please Specify","Outer Ear","FLIR3793.jpg",2023-07-29 07:47:27,24,"P03 outer ears","El1","29,7 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.7,0,0,0,1,0,0
"1680","P03","Unknown - Please Specify","Outer Ear","FLIR3793.jpg",2023-07-29 07:47:27,24,"P03 outer ears","El2","30,7 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.7,0,0,0,1,0,0
"1681","P03","Left","Flank","FLIR3791.jpg",2023-07-29 07:46:45,25,"P03 left flank","Bx1","30,0 °C","FLIR photos/TB Experiment/Monthly Monitoring/July 2023 Monthly monitoring/29 July 2023 flir monthly/Monthly monitoring FLIR report 29 July 2023 .pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30,1,0,0,0,0,1
